lookup_key,연도,지역단계,시도,지역명,인사이트유형,지표ID,지표명,대시보드_표시명,대시보드_현재선택지표,분석인사이트,데이터주의사항
2026|시군구|경남|하동군|overall,2026,시군구,경남,하동군,종합,overall,종합 인사이트,,N,"2026년 경남 하동군의 인구는 40,765명으로 경남 18개 시군구 중 13위다. 우심피해액은 138.7억 원(5위)이고, 1인당 피해액은 340,249원(3위)이며 피해비중은 인구비중의 4.39배다. 인구 규모에 비해 피해가 매우 크게 집중된 지역이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|하동군|damage,2026,시군구,경남,하동군,원지표,damage,우심피해액,우심피해액(원),Y,"2026년 경남 하동군의 우심피해액은 138.7억 원으로, 경남 18개 시군구 중 5위이며 경남 전체의 5.55%다. 1인당 피해액은 340,249원이고 피해비중/인구비중은 4.39배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|하동군|population,2026,시군구,경남,하동군,원지표,population,인구수,인구수(건),Y,"2026년 경남 하동군의 인구는 40,765명으로 경남 18개 시군구 중 13위이며 경남 전체의 1.26%를 차지한다. 경남 18개 시군구 평균의 0.23배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|하동군|damagePerCapita,2026,시군구,경남,하동군,파생지표,damagePerCapita,1인당 우심피해액,,N,"2026년 경남 하동군의 1인당 우심피해액은 340,249원으로 경남 18개 시군구 중 3위다. 경남 전체 인구 기준 평균 1인당 피해액의 4.39배이며, 인구 규모에 비해 피해가 매우 크게 집중된 지역이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|함안군|overall,2026,시군구,경남,함안군,종합,overall,종합 인사이트,,N,"2026년 경남 함안군의 인구는 58,842명으로 경남 18개 시군구 중 10위이며 경남 인구의 1.82%다. 원자료상 우심피해액은 0원으로 기록되어 있으며, 다른 시군구 대비 피해부담 순위는 최하위권이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|함안군|damage,2026,시군구,경남,함안군,원지표,damage,우심피해액,우심피해액(원),Y,2026년 경남 함안군의 원자료상 우심피해액은 0원으로 경남 18개 시군구 내 공동 최하위다. 0원은 집계기간에 피해액이 기록되지 않았다는 의미이며 향후 재난위험이 없다는 뜻은 아니다.,2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|함안군|population,2026,시군구,경남,함안군,원지표,population,인구수,인구수(건),Y,"2026년 경남 함안군의 인구는 58,842명으로 경남 18개 시군구 중 10위이며 경남 전체의 1.82%를 차지한다. 경남 18개 시군구 평균의 0.33배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|함안군|damagePerCapita,2026,시군구,경남,함안군,파생지표,damagePerCapita,1인당 우심피해액,,N,"2026년 경남 함안군의 1인당 우심피해액은 0원으로 경남 18개 시군구 중 공동 최하위다. 경남 전체 인구 기준 평균 1인당 피해액의 0.00배이며, 원자료상 피해액은 0원으로 기록되어 있다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|함양군|overall,2026,시군구,경남,함양군,종합,overall,종합 인사이트,,N,"2026년 경남 함양군의 인구는 36,131명으로 경남 18개 시군구 중 16위다. 우심피해액은 126.3억 원(8위)이고, 1인당 피해액은 349,448원(2위)이며 피해비중은 인구비중의 4.51배다. 인구 규모에 비해 피해가 매우 크게 집중된 지역이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|함양군|damage,2026,시군구,경남,함양군,원지표,damage,우심피해액,우심피해액(원),Y,"2026년 경남 함양군의 우심피해액은 126.3억 원으로, 경남 18개 시군구 중 8위이며 경남 전체의 5.05%다. 1인당 피해액은 349,448원이고 피해비중/인구비중은 4.51배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|함양군|population,2026,시군구,경남,함양군,원지표,population,인구수,인구수(건),Y,"2026년 경남 함양군의 인구는 36,131명으로 경남 18개 시군구 중 16위이며 경남 전체의 1.12%를 차지한다. 경남 18개 시군구 평균의 0.20배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|함양군|damagePerCapita,2026,시군구,경남,함양군,파생지표,damagePerCapita,1인당 우심피해액,,N,"2026년 경남 함양군의 1인당 우심피해액은 349,448원으로 경남 18개 시군구 중 2위다. 경남 전체 인구 기준 평균 1인당 피해액의 4.51배이며, 인구 규모에 비해 피해가 매우 크게 집중된 지역이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|합천군|overall,2026,시군구,경남,합천군,종합,overall,종합 인사이트,,N,"2026년 경남 합천군의 인구는 40,225명으로 경남 18개 시군구 중 14위다. 우심피해액은 306.4억 원(3위)이고, 1인당 피해액은 761,732원(1위)이며 피해비중은 인구비중의 9.84배다. 인구 규모에 비해 피해가 매우 크게 집중된 지역이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|합천군|damage,2026,시군구,경남,합천군,원지표,damage,우심피해액,우심피해액(원),Y,"2026년 경남 합천군의 우심피해액은 306.4억 원으로, 경남 18개 시군구 중 3위이며 경남 전체의 12.26%다. 1인당 피해액은 761,732원이고 피해비중/인구비중은 9.84배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|합천군|population,2026,시군구,경남,합천군,원지표,population,인구수,인구수(건),Y,"2026년 경남 합천군의 인구는 40,225명으로 경남 18개 시군구 중 14위이며 경남 전체의 1.25%를 차지한다. 경남 18개 시군구 평균의 0.22배다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|경남|합천군|damagePerCapita,2026,시군구,경남,합천군,파생지표,damagePerCapita,1인당 우심피해액,,N,"2026년 경남 합천군의 1인당 우심피해액은 761,732원으로 경남 18개 시군구 중 1위다. 경남 전체 인구 기준 평균 1인당 피해액의 9.84배이며, 인구 규모에 비해 피해가 매우 크게 집중된 지역이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
2026|시군구|제주|서귀포시|overall,2026,시군구,제주,서귀포시,종합,overall,종합 인사이트,,N,"2026년 제주 서귀포시의 인구는 182,020명으로 제주 2개 시군구 중 2위(최하위)이며 제주 인구의 27.15%다. 원자료상 우심피해액은 0원으로 기록되어 있으며, 다른 시군구 대비 피해부담 순위는 최하위권이다.",2026 파일의 인구는 2024년 12월 기준이고 피해액은 2015~2024년 누계이므로 2026년 단년 관측치로 해석하면 안 된다. 2024와 2026 파일의 시도별 인구·피해액 값이 동일하므로 연도 변화로 해석하지 않았다. 시군구 파일에는 주택·Z값·온실·소상공인 데이터가 없어 해당 지표 인사이트를 생성하지 않았다.
